intercept,logagbt
-2.7488983873343598,0.9741699255482442
-2.7604347179863753,0.9745796224176883
-2.737441443203833,0.9729153363784134
-2.7843549598466906,0.978985387094215
-2.7584131249072525,0.9751366853810914
-2.743507759633465,0.9737978470184083
-2.726713611258898,0.9709885953902757
-2.7955828457803804,0.9796509632860266
-2.7514281949871053,0.9743916218471482
-2.743750749411274,0.973210320881415
-2.7452551020441045,0.97297974013665
-2.710060237594742,0.9690315081174492
-2.757731606772865,0.9768968650731396
-2.735114646983664,0.9714983948552133
-2.7231297734525106,0.9706639334076148
-2.7749570544666105,0.9773958164540543
-2.7935711336136078,0.9801560792561448
-2.767327627918007,0.9766572638458454
-2.7131938625964014,0.9703858231165469
-2.792613289110271,0.9782150076510687
-2.7368650954785156,0.9736114577504938
-2.7466672731545634,0.973349757920157
-2.7869175024805437,0.9780793140510313
-2.75458886973904,0.9754258948726303
-2.739463197686976,0.9728201073882067
-2.7543269690804597,0.9751257124480069
-2.760450237907018,0.9755547610145558
-2.8032087064591527,0.9813622285088577
-2.781871159204921,0.9774903829557686
-2.772125335651637,0.9777762920763241
-2.75411758544948,0.9742858166745202
-2.781272882145068,0.9789018203812947
-2.7376882895133416,0.9725742643955722
-2.764185581944297,0.9760140964112471
-2.7795987237582858,0.9767411871201374
-2.8048072061396065,0.9814991185486618
-2.74473491471116,0.9738078109993732
-2.7337222917127364,0.9723500472256921
-2.793920760896076,0.980212339721503
-2.8046767207010497,0.9802138901152406
-2.7603802164771145,0.9744161639761155
-2.7501106919442835,0.9740796070585144
-2.788641580089328,0.9781204014892374
-2.7672860060931983,0.9772971224769015
-2.748214654682259,0.9737043391748689
-2.7903367781326365,0.9801807366615293
-2.7935832584502354,0.9795320517612915
-2.7810766115690666,0.9770805264156793
-2.771345502567105,0.97729885871952
-2.7500028030511983,0.9738793797245305
-2.759430942425914,0.977334919486338
-2.791096735064315,0.9775091088748433
-2.757907573444965,0.9760156473241814
-2.7650746362571494,0.9775272559489312
-2.743100823818443,0.973159548111374
-2.7217985227824606,0.9709356549786079
-2.7218129819706256,0.9708729426409354
-2.7375490295914613,0.9723488999409897
-2.7819960173952647,0.9789753047549297
-2.7668718478716245,0.9753338301235646
-2.734084030384395,0.9718254094032549
-2.7895639641801937,0.9799572045030941
-2.7705499438771684,0.976629858187419
-2.784463698140153,0.9792272428381558
-2.8055621785997933,0.9807038027272202
-2.77276486631887,0.9773080101458854
-2.7816752905669926,0.9771885277545592
-2.7613295125956476,0.9773977487399034
-2.7637633031366873,0.9756710644864973
-2.7509190947572404,0.9746593777608799
-2.7571598542577482,0.9747187964053404
-2.7414836752386442,0.9726788422708023
-2.762516430370034,0.9758938161503994
-2.770124578269083,0.9768603378907322
-2.782933950883234,0.9771870800629832
-2.7724321337825826,0.9777772925173646
-2.7463746956108075,0.9749258985771703
-2.7559376001073685,0.9763912064294274
-2.7278162965869455,0.9712522924773652
-2.74106228122555,0.9737608158060352
-2.7585679253063766,0.9764932165462994
-2.7730842491839756,0.9776359637594156
-2.769075468402311,0.9764494643423889
-2.755599121289955,0.9748429656368458
